Version;Order_ID;Date;Store;Store_ID;Longitude;Latitude;City_ID;City;Product_ID;Price;Quantity_Sold;Original_Sales_Price;Discount_Percent;Discount;Sales_Revenue;Gross_Margin
Actuals;5616;9-6-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;2,83;2;5,66;0,15;0,85;4,81;1,78
Actuals;5631;8-6-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;2,82;1;2,82;0,05;0,14;2,68;1,15
Actuals;6106;27-4-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,66;1;2,66;0,08;0,21;2,44;1,22
Actuals;19780;18-4-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;4,13;2;8,26;0,22;1,82;6,44;2,00
Actuals;6243;16-4-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,26;2;6,53;0,18;1,18;5,35;1,77
Actuals;20002;31-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;2,44;5;12,21;0,52;6,34;5,87;0,65
Actuals;6549;26-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;3,19;1;3,19;0,10;0,32;2,87;0,95
Actuals;6633;20-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;3,67;5;18,33;0,52;9,55;8,78;1,49
Actuals;6776;12-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,70;3;11,10;0,27;3,04;8,06;1,53
Actuals;20358;11-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,30;1;2,30;0,07;0,16;2,14;0,69
Actuals;20381;9-3-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;3,33;3;10,00;0,31;3,10;6,90;2,28
Actuals;7161;18-2-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,66;1;2,66;0,08;0,21;2,44;1,05
Actuals;20789;12-2-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;5,56;1;5,56;0,08;0,44;5,11;2,10
Actuals;20897;3-2-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;4,21;3;12,63;0,26;3,34;9,30;1,12
Actuals;20895;3-2-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;2,19;3;6,58;0,33;2,17;4,41;1,10
Actuals;7532;23-1-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;4,13;3;12,39;0,27;3,34;9,04;2,35
Actuals;21397;2-1-2014;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,60;1;2,60;0,14;0,36;2,23;1,12
Actuals;21531;25-12-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;2,60;2;5,20;0,16;0,83;4,37;2,27
Actuals;21692;14-12-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;2,96;2;5,92;0,20;1,18;4,73;1,66
Actuals;21842;3-12-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;2,30;1;2,30;0,10;0,23;2,07;0,58
Actuals;22043;20-11-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;3,42;1;3,42;0,06;0,20;3,21;0,93
Actuals;8566;12-11-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;3,73;3;11,18;0,29;3,27;7,92;1,50
Actuals;8579;11-11-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;3,70;3;11,09;0,28;3,06;8,03;1,85
Actuals;22149;11-11-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;2,82;1;2,82;0,06;0,17;2,65;1,25
Actuals;22429;22-10-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;3,69;2;7,38;0,20;1,48;5,90;3,01
Actuals;22449;20-10-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;3,83;3;11,49;0,29;3,33;8,16;2,45
Actuals;22487;17-10-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;3,73;2;7,46;0,24;1,80;5,65;1,13
Actuals;8971;14-10-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,59;3;10,76;0,32;3,45;7,31;2,12
Actuals;9179;30-9-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;3,32;1;3,32;0,12;0,38;2,94;0,59
Actuals;22815;24-9-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,60;2;5,20;0,15;0,78;4,42;2,16
Actuals;9377;12-9-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;3,33;3;10,00;0,32;3,20;6,80;2,58
Actuals;23012;6-9-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;5,56;1;5,56;0,12;0,67;4,89;2,25
Actuals;9819;7-8-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;2,95;2;5,89;0,24;1,41;4,48;1,25
Actuals;23432;3-8-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;6,11;2;12,23;0,20;2,43;9,80;2,84
Actuals;23596;24-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;3,09;3;9,27;0,35;3,24;6,02;2,23
Actuals;10118;18-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;4,41;4;17,65;0,42;7,46;10,18;0,71
Actuals;10132;16-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;2,82;5;14,09;0,04;0,56;13,53;5,82
Actuals;23707;15-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;3,45;3;10,34;0,25;2,59;7,76;2,79
Actuals;23805;7-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;3,59;3;10,77;0,34;3,66;7,11;2,13
Actuals;23837;4-7-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;4,13;2;8,26;0,23;1,90;6,36;1,59
Actuals;24022;14-6-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,83;1;2,83;0,10;0,28;2,54;0,71
Actuals;10557;1-6-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;2,95;3;8,84;0,29;2,56;6,27;1,82
Actuals;24262;10-5-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;2,96;3;8,87;0,27;2,40;6,48;2,59
Actuals;24266;9-5-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;2,65;5;13,26;0,48;6,35;6,91;1,38
Actuals;10705;8-5-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;4,01;2;8,02;0,20;1,60;6,42;1,48
Actuals;11077;18-3-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;2,37;1;2,37;0,11;0,25;2,12;0,55
Actuals;11098;14-3-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;3,33;3;10,00;0,34;3,40;6,60;2,31
Actuals;11399;28-1-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;2,96;1;2,96;0,10;0,30;2,66;1,06
Actuals;25039;16-1-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;3,52;1;3,52;0,12;0,41;3,11;0,31
Actuals;11476;15-1-2013;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;2,19;3;6,58;0,30;1,97;4,60;1,57
Actuals;11633;28-12-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS88;2,19;3;6,58;0,25;1,64;4,93;1,33
Actuals;25242;25-12-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;2,95;2;5,89;0,24;1,41;4,48;1,48
Actuals;11703;23-12-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;2,70;4;10,79;0,35;3,79;6,99;2,31
Actuals;11740;20-12-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;3,73;3;11,18;0,28;3,15;8,03;1,28
Actuals;25459;6-12-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;3,11;2;6,22;0,24;1,49;4,73;1,80
Actuals;12059;25-11-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;2,59;3;7,78;0,32;2,49;5,29;2,54
Actuals;12072;24-11-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,17;2;6,33;0,15;0,95;5,38;1,56
Actuals;12075;23-11-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;3,02;4;12,07;0,36;4,32;7,75;2,09
Actuals;12218;9-11-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;2,19;3;6,58;0,25;1,64;4,93;1,28
Actuals;12337;31-10-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;3,00;2;6,00;0,22;1,32;4,68;2,29
Actuals;26071;19-10-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;3,02;5;15,09;0,03;0,45;14,63;3,66
Actuals;12583;13-10-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS56;2,65;2;5,29;0,20;1,06;4,23;2,07
Actuals;26198;10-10-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;2,65;2;5,29;0,20;1,06;4,23;2,16
Actuals;12869;24-9-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;3,02;1;3,02;0,09;0,27;2,75;0,69
Actuals;26498;19-9-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;3,02;1;3,02;0,13;0,39;2,63;0,79
Actuals;12950;17-9-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;3,59;3;10,78;0,33;3,56;7,22;2,31
Actuals;13212;28-8-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;4,01;2;8,02;0,19;1,52;6,50;1,17
Actuals;13448;6-8-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;3,59;2;7,18;0,19;1,36;5,81;1,98
Actuals;13477;3-8-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;3,02;1;3,02;0,07;0,21;2,81;0,73
Actuals;27132;29-7-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;2,78;3;8,34;0,33;2,75;5,58;1,62
Actuals;13590;26-7-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;2,66;5;13,28;0,03;0,35;12,94;5,18
Actuals;27213;21-7-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;2,59;2;5,19;0,23;1,19;3,99;1,84
Actuals;13799;7-7-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;2,95;3;8,84;0,26;2,30;6,54;1,96
Actuals;13998;22-6-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;3,42;5;17,08;0,04;0,68;16,40;5,58
Actuals;27618;16-6-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;2,37;1;2,37;0,13;0,30;2,08;0,60
Actuals;519;13-6-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS89;3,00;2;6,00;0,17;1,02;4,98;2,14
Actuals;14139;7-6-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;3,33;3;10,00;0,31;3,10;6,90;2,07
Actuals;14208;31-5-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS72;2,90;1;2,90;0,13;0,39;2,51;0,90
Actuals;738;20-5-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS77;3,02;1;3,02;0,09;0,27;2,75;0,88
Actuals;783;14-5-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;2,83;1;2,83;0,07;0,20;2,63;0,84
Actuals;14348;14-5-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;2,83;1;2,83;0,07;0,20;2,63;0,84
Actuals;14507;30-4-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS64;3,26;3;9,79;0,32;3,15;6,64;1,73
Actuals;14542;27-4-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;2,19;3;6,58;0,33;2,17;4,41;1,45
Actuals;14579;23-4-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS54;2,82;5;14,09;0,05;0,68;13,42;4,83
Actuals;14733;7-4-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS51;3,19;1;3,19;0,11;0,35;2,84;0,91
Actuals;14851;30-3-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS62;5,67;5;28,34;0,04;1,18;27,16;9,24
Actuals;15129;10-3-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,52;2;7,04;0,16;1,09;5,95;0,71
Actuals;15515;14-2-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;3,59;4;14,37;0,36;5,17;9,20;2,85
Actuals;15577;10-2-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,95;1;3,95;0,12;0,47;3,47;1,39
Actuals;2359;15-1-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS75;3,83;3;11,49;0,34;3,91;7,58;2,20
Actuals;15937;14-1-2012;Ty Sales (TY2);ST990;-73,6352805;41,09042403;CT415;NORWALK;PDS73;3,19;1;3,19;0,09;0,29;2,89;0,72
Actuals;17799;10-9-2014;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS54;4,25;252;1071,78;0,25;270,09;801,69;192,41
Actuals;18235;12-8-2014;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS56;3,11;160;497,47;0,16;79,60;417,88;137,90
Actuals;18666;14-7-2014;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS56;2,30;80;184,31;0,08;14,74;169,57;47,48
Actuals;5661;6-6-2014;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS75;4,01;250;1002,64;0,25;250,66;751,98;157,92
Actuals;21747;11-12-2013;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS75;2,62;299;783,12;0,30;234,47;548,66;186,54
Actuals;8848;23-10-2013;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS54;4,01;210;842,22;0,21;176,87;665,35;126,42
Actuals;11432;22-1-2013;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS54;3,11;220;684,02;0,22;150,49;533,54;181,40
Actuals;15746;28-9-2012;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS75;3,04;336;1023,03;0,34;343,74;679,29;149,44
Actuals;13921;29-6-2012;AMAF Supply Inc (AMAF14);ST946;-74,3884824;40,87453802;CT379;MORRIS PLAINS;PDS54;2,95;260;765,78;0,26;199,10;566,67;175,67
Actuals;5908;14-5-2014;Alfredsons (Alf40);ST717;-89,5630514;40,86971446;CT454;PEORIA;PDS72;4,01;220;882,32;0,22;194,11;688,21;110,11
Actuals;10881;13-8-2013;Alfredsons (Alf40);ST717;-89,5630514;40,86971446;CT454;PEORIA;PDS56;3,59;340;1220,06;0,34;414,82;805,24;209,36
Actuals;13044;9-9-2012;Alfredsons (Alf40);ST717;-89,5630514;40,86971446;CT454;PEORIA;PDS56;3,69;140;516,68;0,14;72,33;444,34;195,51
Actuals;5207;7-7-2014;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS75;3,26;230;750,83;0,23;172,69;578,14;161,88
Actuals;22413;23-10-2013;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS75;4,01;210;842,22;0,21;176,87;665,35;126,42
Actuals;9498;2-9-2013;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS56;3,59;301;1079,46;0,30;324,38;755,09;211,42
Actuals;10273;4-7-2013;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS54;2,19;320;701,68;0,32;224,54;477,14;119,29
Actuals;10617;24-5-2013;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS54;3,42;110;375,79;0,11;41,34;334,45;86,96
Actuals;11301;13-2-2013;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS54;5,56;120;666,91;0,12;80,03;586,88;264,10
Actuals;12068;24-11-2012;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS75;3,26;280;914,05;0,28;255,94;658,12;223,76
Actuals;14497;30-4-2012;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS56;5,56;50;277,88;0,05;13,89;263,99;131,99
Actuals;2132;31-1-2012;Wakefields (WA13);ST704;-89,7624169;40,55471934;CT454;PEORIA;PDS75;5,56;100;555,76;0,10;55,58;500,19;215,08
Actuals;5272;4-9-2014;AMAF Supply Inc (AMAF3);ST877;-80,7101561;40,32439597;CT608;WEIRTON;PDS72;4,21;264;1111,73;0,26;293,50;818,23;65,46
Actuals;19986;1-4-2014;AMAF Supply Inc (AMAF3);ST877;-80,7101561;40,32439597;CT608;WEIRTON;PDS54;3,26;252;822,65;0,25;206,90;615,75;147,78
Actuals;12726;3-10-2012;AMAF Supply Inc (AMAF3);ST877;-80,7101561;40,32439597;CT608;WEIRTON;PDS54;2,44;579;1414,24;0,58;819,10;595,14;113,08
Actuals;24695;9-3-2013;German Imports (GI1);ST217;-104,9728341;39,97576327;CT23;ARVADA;PDS56;3,02;40;120,69;0,04;4,83;115,87;33,60
Actuals;990;26-4-2012;German Imports (GI1);ST217;-104,9728341;39,97576327;CT23;ARVADA;PDS56;2,66;40;106,28;0,04;4,25;102,03;53,05
Actuals;15755;27-1-2012;German Imports (GI1);ST217;-104,9728341;39,97576327;CT23;ARVADA;PDS72;2,19;260;570,11;0,26;148,23;421,88;113,91
Actuals;6346;7-4-2014;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS54;2,95;260;765,78;0,26;199,10;566,67;181,34
Actuals;21420;31-12-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS75;2,66;66;175,36;0,07;11,57;163,79;58,96
Actuals;22488;17-10-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS56;3,19;110;350,56;0,11;38,56;312,00;118,56
Actuals;22585;10-10-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS54;3,70;274;1014,14;0,27;277,67;736,47;162,02
Actuals;22258;1-10-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS75;3,59;310;1113,97;0,31;345,33;768,64;169,10
Actuals;10425;19-8-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS72;3,67;481;1763,63;0,48;848,55;915,08;210,47
Actuals;23901;30-6-2013;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS75;5,56;160;889,22;0,16;142,28;746,94;366,00
Actuals;15381;26-8-2012;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS56;3,74;473;1767,69;0,47;836,32;931,37;74,51
Actuals;13442;6-8-2012;Alfredsons (Alf23);ST209;-105,0136785;39,88061397;CT618;WHEAT RIDGE;PDS75;3,11;250;777,30;0,25;194,33;582,98;209,87
Actuals;9478;4-9-2013;AMAF Supply Inc (AMAF12);ST915;-76,5363766;39,44402359;CT36;BALTIMORE;PDS56;2,19;376;824,47;0,38;310,33;514,14;128,54
Actuals;1105;14-4-2012;AMAF Supply Inc (AMAF12);ST915;-76,5363766;39,44402359;CT36;BALTIMORE;PDS72;2,95;340;1001,40;0,34;340,48;660,92;185,06
Actuals;2970;4-12-2014;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS75;5,67;142;804,97;0,14;114,06;690,90;262,54
Actuals;4609;16-8-2014;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS54;2,66;70;185,99;0,07;13,02;172,97;84,76
Actuals;5029;19-7-2014;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS75;3,11;270;839,48;0,27;226,66;612,82;189,98
Actuals;18809;6-7-2014;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS56;2,83;120;339,31;0,12;40,72;298,59;83,60
Actuals;6876;6-3-2014;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS54;4,21;234;985,39;0,23;230,58;754,81;113,22
Actuals;8689;1-11-2013;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS75;2,96;200;591,66;0,20;118,33;473,32;189,33
Actuals;24692;9-3-2013;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS54;2,59;330;855,76;0,33;282,40;573,36;269,48
Actuals;12694;5-10-2012;AMAF Supply Inc (AMAF11);ST910;-76,9033765;39,18056785;CT543;SILVER SPRING;PDS54;3,74;433;1618,20;0,43;700,87;917,33;146,77
Actuals;11336;6-2-2013;AMAF Supply Inc (AMAF1);ST869;-79,6989792;39,11587383;CT170;ELKINS;PDS72;3,45;240;827,60;0,24;198,62;628,98;226,43
Actuals;20246;18-9-2014;AMAF Supply Inc (AMAF10);ST905;-77,0499076;39,10117555;CT543;SILVER SPRING;PDS72;2,82;350;986,44;0,07;69,05;917,39;431,17
Actuals;17334;9-10-2014;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS54;2,59;230;596,44;0,23;137,18;459,26;220,44
Actuals;6709;17-3-2014;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS75;2,65;210;555,77;0,21;116,71;439,05;193,18
Actuals;7146;19-2-2014;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS56;2,65;210;555,77;0,21;116,71;439,05;219,53
Actuals;7773;6-1-2014;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS75;2,65;160;423,44;0,16;67,75;355,69;163,62
Actuals;10706;8-5-2013;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS54;3,10;69;213,92;0,07;14,81;199,10;75,66
Actuals;11243;24-2-2013;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS54;3,69;110;405,96;0,11;44,66;361,31;173,43
Actuals;13104;3-9-2012;AMAF Supply Inc (AMAF9);ST901;-77,1095534;38,99422883;CT592;VIENNA;PDS75;3,65;280;1023,36;0,28;286,54;736,82;191,57
Actuals;25668;21-11-2012;Alfredsons (Alf20);ST179;-107,9636303;38,90208646;CT144;DELTA;PDS54;3,33;280;933,31;0,28;261,33;671,99;262,07
Actuals;880;4-9-2012;Alfredsons (Alf20);ST179;-107,9636303;38,90208646;CT144;DELTA;PDS72;4,54;368;1671,50;0,37;615,53;1055,97;126,72
Actuals;27476;30-6-2012;Alfredsons (Alf20);ST179;-107,9636303;38,90208646;CT144;DELTA;PDS54;5,56;10;55,58;0,01;0,56;55,02;27,51
Actuals;2548;31-12-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS89;3,95;1;3,95;0,11;0,43;3,51;1,23
Actuals;16309;21-12-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS56;2,90;1;2,90;0,09;0,27;2,62;0,73
Actuals;3018;30-11-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS51;3,59;2;7,18;0,20;1,44;5,74;1,78
Actuals;3099;28-11-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS88;3,70;4;14,81;0,41;6,13;8,68;1,56
Actuals;16940;4-11-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS72;2,19;3;6,58;0,33;2,17;4,41;1,45
Actuals;3743;11-10-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS72;2,66;1;2,66;0,08;0,20;2,46;0,98
Actuals;3774;8-10-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS73;2,95;4;11,78;0,38;4,48;7,30;2,12
Actuals;17388;5-10-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS88;6,11;1;6,11;0,15;0,91;5,20;1,41
Actuals;17402;4-10-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS62;2,59;3;7,78;0,26;2,02;5,76;2,71
Actuals;17493;30-9-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS77;5,56;1;5,56;0,07;0,39;5,17;2,27
Actuals;17547;28-9-2014;AMAF Supply Inc (AMAF8);ST897;-77,4999277;38,87955212;CT98;CHANTILLY;PDS56;3,70;3;11,09;0,29;3,17;7,92;1,35
